CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,PreferredPaymentMode,Gender,HourSpendOnApp,PreferedOrderCat,SatisfactionScore,MaritalStatus,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder
54427,false,5,Mobile Phone,1,Credit Card,Male,4,Laptop & Accessory,1,Married,false,22,1,8,9
54428,false,1,Computer,1,Debit Card,Male,3,Laptop & Accessory,5,Married,false,13,2,2,6
54429,false,19,Mobile Phone,1,Credit Card,Male,4,Grocery,1,Married,true,15,3,3,11
54430,false,10,Mobile Phone,1,Debit Card,Male,3,Mobile Phone,1,Married,false,12,2,11,12
54431,false,29,Mobile Phone,1,Credit Card,Male,3,Others,5,Single,true,16,4,5,14
54432,true,11,Computer,1,Debit Card,Male,3,Fashion,4,Married,true,13,5,3,10
54433,false,2,Mobile Phone,1,Credit Card,Male,4,Mobile Phone,1,Married,false,24,2,2,5
54434,false,11,Mobile Phone,3,Credit Card,Male,4,Laptop & Accessory,1,Married,false,15,2,2,2
54435,false,1,Mobile Phone,1,Credit Card,Male,4,Mobile Phone,3,Single,false,18,2,2,1
54436,false,11,Computer,1,Credit Card,Female,4,Fashion,1,Married,true,19,2,2,3
54437,false,9,Mobile Phone,1,Debit Card,Female,4,Fashion,4,Married,false,19,6,3,3
54438,false,12,Mobile Phone,3,Credit Card,Female,3,Laptop & Accessory,5,Married,true,25,5,8,8
54439,false,1,Computer,1,Debit Card,Female,3,Laptop & Accessory,4,Married,false,21,2,2,5
54440,false,24,Mobile Phone,1,Debit Card,Male,4,Others,4,Married,false,16,1,2,7
54441,false,27,Mobile Phone,1,Credit Card,Male,3,Grocery,3,Married,true,16,2,2,4
54442,false,16,Mobile Phone,3,Debit Card,Male,2,Laptop & Accessory,3,Married,false,26,7,12,7
54443,false,3,Computer,3,Debit Card,Male,3,Laptop & Accessory,1,Single,false,19,1,2,10
54444,false,29,Mobile Phone,1,COD,Male,3,Laptop & Accessory,1,Married,true,20,1,2,9
54445,false,1,Computer,1,Credit Card,Male,3,Laptop & Accessory,5,Married,true,14,2,4,4
54446,false,11,Mobile Phone,1,Debit Card,Female,3,Mobile Phone,1,Single,false,13,2,6,8
54447,true,8,Computer,1,Debit Card,Male,3,Mobile Phone,3,Married,true,23,1,2,1
54448,false,12,Mobile Phone,1,Debit Card,Male,3,Laptop & Accessory,1,Married,false,15,1,2,3
54449,true,1,Mobile Phone,1,Credit Card,Male,3,Mobile Phone,4,Married,true,14,2,2,3
54450,false,2,Mobile Phone,1,Debit Card,Female,4,Mobile Phone,1,Single,false,22,2,2,3
54451,false,23,Computer,1,Debit Card,Female,3,Others,5,Single,true,16,1,2,3
54452,false,10,Mobile Phone,1,COD,Male,2,Laptop & Accessory,4,Single,false,13,3,8,8
54453,false,5,Computer,3,E wallet,Female,3,Mobile Phone,4,Married,false,12,1,3,3
54454,true,1,Mobile Phone,3,E wallet,Male,3,Laptop & Accessory,1,Single,true,13,5,8,5
54455,false,11,Computer,1,Credit Card,Male,3,Mobile Phone,1,Married,true,13,1,2,3
54456,false,16,Computer,3,E wallet,Female,4,Grocery,4,Married,false,15,4,3,9
54457,true,1,Mobile Phone,1,Debit Card,Male,3,Mobile Phone,3,Single,false,14,2,2,1
54458,false,9,Mobile Phone,3,E wallet,Male,4,Fashion,4,Married,false,16,4,7,10
54459,false,10,Computer,1,Debit Card,Male,3,Mobile Phone,1,Married,false,19,2,2,1
54460,false,25,Mobile Phone,1,Credit Card,Male,3,Laptop & Accessory,4,Married,false,19,1,2,3
54461,false,15,Mobile Phone,3,Debit Card,Male,3,Grocery,4,Single,false,20,2,2,5
54462,false,1,Mobile Phone,3,Credit Card,Female,4,Mobile Phone,3,Single,false,13,1,2,1
54463,false,2,Mobile Phone,1,Credit Card,Male,4,Laptop & Accessory,5,Single,false,20,1,2,8
54464,false,5,Mobile Phone,3,COD,Male,4,Laptop & Accessory,1,Married,false,12,4,8,8
54465,false,13,Mobile Phone,1,Credit Card,Male,3,Fashion,1,Married,false,18,2,4,5
54466,false,10,Computer,1,Debit Card,Female,3,Laptop & Accessory,4,Married,false,16,2,2,9
54467,false,6,Mobile Phone,3,Debit Card,Male,4,Laptop & Accessory,3,Married,false,15,4,5,9
54468,false,12,Mobile Phone,1,Debit Card,Female,3,Fashion,4,Married,false,18,1,3,2
54469,false,31,Computer,1,Debit Card,Male,3,Laptop & Accessory,3,Married,true,14,2,2,3
54470,false,5,Mobile Phone,1,COD,Male,3,Mobile Phone,1,Married,true,13,2,2,4
54471,false,5,Mobile Phone,2,UPI,Male,4,Laptop & Accessory,5,Married,false,13,1,2,1
54472,false,19,Computer,1,Debit Card,Male,4,Fashion,5,Married,false,19,3,10,12
54473,false,5,Mobile Phone,1,Debit Card,Male,3,Mobile Phone,1,Married,true,19,3,3,3
54474,false,7,Computer,1,Debit Card,Female,4,Fashion,4,Married,false,12,8,3,9
54475,false,1,Mobile Phone,1,Credit Card,Male,4,Grocery,5,Married,true,16,2,12,11
54476,false,17,Computer,1,Debit Card,Female,3,Mobile Phone,1,Single,false,20,1,2,8
54477,false,23,Mobile Phone,1,COD,Female,3,Grocery,3,Single,true,13,2,2,8
54478,true,16,Mobile Phone,1,Credit Card,Male,3,Laptop & Accessory,4,Married,false,16,8,8,8
54479,false,1,Mobile Phone,1,Debit Card,Female,3,Mobile Phone,4,Single,true,13,1,2,3
54480,false,6,Mobile Phone,3,COD,Female,4,Laptop & Accessory,4,Married,true,12,12,12,10
54481,false,1,Mobile Phone,3,Debit Card,Male,4,Laptop & Accessory,3,Single,true,12,1,2,5
54482,false,5,Mobile Phone,3,E wallet,Male,4,Laptop & Accessory,1,Married,false,13,1,2,8
54483,false,6,Mobile Phone,1,Credit Card,Female,4,Laptop & Accessory,1,Single,false,17,1,2,8
54484,true,1,Mobile Phone,1,Credit Card,Male,3,Mobile Phone,1,Married,true,14,2,3,3
54485,false,4,Mobile Phone,1,Credit Card,Female,4,Laptop & Accessory,1,Married,false,14,2,2,10
54486,false,5,Computer,1,Debit Card,Female,3,Fashion,3,Married,false,25,8,9,5
54487,false,13,Computer,1,Credit Card,Male,3,Others,1,Married,false,16,7,14,4
54488,true,3,Mobile Phone,3,Credit Card,Female,3,Laptop & Accessory,3,Married,true,19,2,2,1
54489,false,7,Computer,3,E wallet,Male,3,Laptop & Accessory,1,Single,false,15,2,2,2
54490,false,21,Mobile Phone,1,Debit Card,Male,3,Others,3,Married,false,16,2,2,2
54491,false,17,Computer,1,Debit Card,Female,3,Laptop & Accessory,3,Married,false,12,2,2,1
54492,false,1,Computer,3,E wallet,Male,4,Laptop & Accessory,4,Married,true,14,1,2,5
54493,false,28,Computer,1,Debit Card,Female,3,Laptop & Accessory,3,Single,false,13,1,2,4
54494,false,17,Mobile Phone,1,Debit Card,Female,3,Fashion,5,Married,false,17,2,2,5
54495,false,19,Mobile Phone,1,UPI,Male,4,Laptop & Accessory,1,Married,false,15,9,10,9
54496,false,14,Mobile Phone,3,Credit Card,Male,3,Laptop & Accessory,1,Married,true,23,2,2,3
54497,true,1,Mobile Phone,1,UPI,Male,4,Mobile Phone,5,Married,true,12,1,2,8
54498,false,3,Mobile Phone,1,UPI,Male,2,Mobile Phone,1,Single,false,18,2,3,3
54499,false,4,Mobile Phone,3,E wallet,Female,2,Laptop & Accessory,3,Married,false,14,2,2,3
54500,false,1,Mobile Phone,3,E wallet,Female,3,Laptop & Accessory,4,Married,false,19,1,2,8
54501,false,11,Mobile Phone,1,Credit Card,Male,4,Laptop & Accessory,1,Married,false,17,2,2,5
54502,false,12,Mobile Phone,1,Debit Card,Male,4,Fashion,1,Married,true,15,3,3,10
54503,false,5,Mobile Phone,1,Credit Card,Female,3,Fashion,1,Single,true,15,5,5,11
54504,false,3,Mobile Phone,3,E wallet,Female,3,Laptop & Accessory,4,Married,true,15,2,2,8
54505,false,9,Mobile Phone,1,COD,Male,4,Fashion,4,Single,false,14,2,2,14
54506,false,1,Mobile Phone,1,Debit Card,Male,3,Mobile Phone,1,Married,false,13,1,2,3
54507,false,15,Mobile Phone,1,Credit Card,Male,4,Laptop & Accessory,4,Single,true,16,2,2,3
54508,false,21,Computer,3,Credit Card,Male,4,Laptop & Accessory,3,Single,false,20,1,2,1
54509,false,16,Mobile Phone,1,Debit Card,Female,3,Grocery,1,Single,false,15,2,2,1
54510,false,3,Computer,3,Debit Card,Male,4,Laptop & Accessory,3,Married,false,15,2,2,3
54511,false,16,Mobile Phone,2,COD,Male,3,Mobile Phone,3,Married,true,12,2,2,1
54512,false,6,Mobile Phone,1,Credit Card,Female,4,Mobile Phone,4,Married,false,14,1,2,8
54513,false,22,Mobile Phone,3,Credit Card,Female,4,Fashion,3,Married,false,22,1,3,1
54514,false,11,Mobile Phone,1,Credit Card,Male,3,Laptop & Accessory,5,Married,true,14,7,7,8
54515,false,4,Computer,3,COD,Female,3,Laptop & Accessory,3,Married,true,13,3,3,3
54516,false,1,Mobile Phone,3,Debit Card,Male,3,Laptop & Accessory,3,Married,false,18,1,8,8
54517,false,16,Mobile Phone,1,UPI,Male,4,Laptop & Accessory,1,Single,false,24,2,2,1
54518,true,1,Computer,3,COD,Female,4,Mobile Phone,4,Single,true,12,2,2,3
54519,false,10,Computer,3,Credit Card,Female,3,Laptop & Accessory,1,Single,false,16,2,2,1
54520,false,10,Computer,3,Credit Card,Male,3,Fashion,1,Married,false,12,1,2,5
54521,false,31,Mobile Phone,1,Credit Card,Male,3,Laptop & Accessory,3,Married,false,12,1,2,3
54522,false,14,Mobile Phone,1,Debit Card,Female,3,Mobile Phone,3,Married,true,14,1,2,8
54523,false,1,Computer,3,Credit Card,Male,3,Mobile Phone,1,Single,false,25,3,3,3
54524,true,1,Mobile Phone,3,E wallet,Female,3,Mobile Phone,3,Single,true,14,1,2,1
54525,false,11,Mobile Phone,1,Credit Card,Female,4,Mobile Phone,5,Married,false,21,2,2,4
54526,false,20,Computer,1,Credit Card,Female,2,Laptop & Accessory,3,Married,false,15,2,2,1
54527,true,5,Computer,3,E wallet,Male,3,Laptop & Accessory,4,Single,false,19,5,8,5
54528,false,24,Mobile Phone,1,COD,Male,4,Fashion,1,Single,false,16,2,2,5
54529,true,4,Mobile Phone,3,E wallet,Male,4,Laptop & Accessory,3,Married,true,13,2,2,1
54530,false,5,Mobile Phone,1,Debit Card,Male,3,Mobile Phone,4,Single,true,17,3,3,3
54531,true,1,Mobile Phone,3,Debit Card,Female,3,Mobile Phone,4,Single,false,16,1,2,1
54532,false,3,Mobile Phone,1,Debit Card,Male,3,Mobile Phone,1,Single,false,17,1,2,3
54533,false,9,Mobile Phone,1,Debit Card,Male,4,Laptop & Accessory,4,Single,false,20,1,2,1
54534,false,1,Mobile Phone,1,Credit Card,Male,3,Mobile Phone,4,Married,false,12,1,2,5
54535,false,2,Mobile Phone,3,Debit Card,Male,4,Laptop & Accessory,1,Single,false,17,2,2,8
54536,false,23,Mobile Phone,1,UPI,Male,3,Fashion,3,Single,false,25,2,3,1
54537,false,25,Mobile Phone,3,Debit Card,Female,3,Laptop & Accessory,1,Married,false,12,2,2,8
54538,false,10,Mobile Phone,1,Debit Card,Female,4,Mobile Phone,3,Married,false,14,3,3,3
54539,true,1,Computer,3,E wallet,Male,4,Laptop & Accessory,1,Single,true,14,1,2,5
54540,false,29,Mobile Phone,1,Debit Card,Female,4,Grocery,1,Single,true,14,2,2,3
54541,false,1,Mobile Phone,3,E wallet,Female,4,Laptop & Accessory,3,Married,true,13,1,2,4
54542,false,4,Mobile Phone,3,COD,Male,4,Mobile Phone,4,Married,false,19,2,2,1
54543,true,1,Computer,1,COD,Male,4,Mobile Phone,5,Single,false,23,1,2,5
54544,false,1,Mobile Phone,1,Credit Card,Female,3,Mobile Phone,4,Married,false,14,2,2,3
54545,false,10,Mobile Phone,3,Credit Card,Male,4,Fashion,3,Married,false,14,9,10,1
54546,true,1,Computer,1,COD,Male,3,Mobile Phone,1,Single,true,24,2,2,1
54547,false,11,Mobile Phone,1,Debit Card,Female,4,Mobile Phone,5,Married,false,13,11,13,18
54548,false,14,Mobile Phone,3,E wallet,Female,3,Laptop & Accessory,4,Married,false,13,1,2,4
54549,false,16,Mobile Phone,1,Debit Card,Female,4,Mobile Phone,5,Married,false,17,1,2,3
54550,false,11,Mobile Phone,1,Debit Card,Male,3,Laptop & Accessory,4,Single,true,13,1,2,2
54551,false,17,Mobile Phone,1,Debit Card,Male,3,Grocery,4,Married,false,12,2,4,10
54552,false,14,Mobile Phone,1,Credit Card,Female,4,Laptop & Accessory,3,Married,false,23,2,2,1
54553,false,28,Mobile Phone,1,Credit Card,Male,3,Others,5,Married,false,16,2,2,3
54554,false,8,Computer,3,E wallet,Female,4,Laptop & Accessory,3,Married,false,16,1,2,3
54555,false,5,Mobile Phone,1,Credit Card,Female,3,Laptop & Accessory,5,Married,false,13,4,4,13
54556,false,17,Computer,1,Credit Card,Male,4,Mobile Phone,1,Married,false,21,2,2,3
54557,false,17,Mobile Phone,1,UPI,Female,4,Laptop & Accessory,3,Married,true,15,2,2,3
54558,false,1,Mobile Phone,3,Debit Card,Female,4,Laptop & Accessory,1,Single,true,12,1,2,4
54559,false,11,Computer,1,Credit Card,Female,4,Laptop & Accessory,3,Married,true,16,5,11,8
54560,false,5,Mobile Phone,1,Debit Card,Male,4,Mobile Phone,5,Married,false,13,4,4,3
54561,false,13,Computer,1,Debit Card,Male,3,Others,3,Married,true,16,1,2,7
54562,false,30,Computer,3,Debit Card,Female,3,Grocery,5,Married,false,12,7,3,8
54563,false,4,Mobile Phone,3,COD,Female,3,Laptop & Accessory,3,Single,false,12,4,5,5
54564,false,15,Mobile Phone,3,E wallet,Male,3,Fashion,5,Married,false,17,2,2,8
54565,false,2,Mobile Phone,1,Credit Card,Male,4,Laptop & Accessory,5,Married,false,13,1,2,9
54566,true,1,Mobile Phone,1,Credit Card,Male,4,Mobile Phone,5,Married,false,14,2,2,3
54567,false,26,Mobile Phone,1,Credit Card,Male,3,Fashion,3,Married,true,15,2,2,5
54568,false,19,Mobile Phone,1,Debit Card,Male,4,Mobile Phone,1,Married,false,22,1,2,3
54569,false,26,Mobile Phone,1,Debit Card,Female,2,Grocery,1,Married,false,14,2,2,5
54570,false,16,Computer,1,Debit Card,Female,4,Laptop & Accessory,3,Married,false,12,2,2,3
54571,false,4,Mobile Phone,1,Debit Card,Female,3,Laptop & Accessory,1,Single,false,21,2,2,3
54572,false,31,Mobile Phone,1,Debit Card,Female,3,Others,5,Married,false,16,2,12,11
54573,false,20,Mobile Phone,1,Credit Card,Female,3,Laptop & Accessory,3,Married,false,15,2,2,9
54574,false,16,Computer,1,COD,Female,3,Laptop & Accessory,1,Married,false,12,1,2,5
54575,true,1,Mobile Phone,3,COD,Female,4,Mobile Phone,4,Single,true,17,1,2,5
54576,true,1,Computer,3,E wallet,Female,3,Mobile Phone,3,Married,false,17,1,2,1
54577,false,12,Computer,1,Debit Card,Male,3,Mobile Phone,1,Married,true,24,2,2,1
54578,false,14,Mobile Phone,3,Debit Card,Female,4,Others,3,Married,false,16,2,2,13
54579,false,1,Mobile Phone,1,Debit Card,Female,3,Mobile Phone,1,Married,false,23,1,2,3
54580,false,4,Computer,1,Debit Card,Male,3,Mobile Phone,1,Married,false,16,2,2,5
54581,false,3,Mobile Phone,1,Credit Card,Male,4,Fashion,3,Married,false,19,1,3,8
54582,true,1,Mobile Phone,1,COD,Female,4,Mobile Phone,4,Married,false,17,2,2,2
54583,true,1,Mobile Phone,2,COD,Male,3,Mobile Phone,1,Single,false,13,1,2,1
54584,false,4,Computer,3,UPI,Female,4,Fashion,5,Married,false,12,4,8,9
54585,false,31,Mobile Phone,3,E wallet,Male,3,Grocery,1,Married,false,13,2,2,1
54586,false,24,Mobile Phone,1,Debit Card,Male,3,Grocery,3,Married,false,16,16,16,8
54587,false,4,Computer,1,Credit Card,Female,3,Mobile Phone,1,Single,false,15,2,7,8
54588,false,31,Computer,3,E wallet,Female,4,Fashion,5,Married,false,20,4,14,5
54589,false,21,Mobile Phone,1,Credit Card,Female,4,Laptop & Accessory,1,Married,false,14,1,2,5
54590,false,20,Mobile Phone,1,Debit Card,Male,3,Grocery,3,Married,false,16,2,2,2
54591,false,9,Mobile Phone,1,Debit Card,Male,3,Mobile Phone,3,Single,false,16,2,5,4
54592,false,28,Mobile Phone,1,Debit Card,Female,3,Laptop & Accessory,3,Single,false,12,1,2,1
54593,false,8,Mobile Phone,1,Debit Card,Male,4,Mobile Phone,3,Married,false,13,4,6,8
54594,false,6,Mobile Phone,3,E wallet,Female,4,Fashion,1,Married,true,20,1,2,5
54595,false,5,Mobile Phone,1,Debit Card,Male,3,Fashion,4,Married,false,26,1,2,9
54596,true,1,Mobile Phone,1,Credit Card,Male,3,Fashion,3,Married,true,13,2,8,8
54597,true,1,Mobile Phone,1,Credit Card,Male,3,Mobile Phone,1,Married,false,14,1,2,4
54598,false,4,Mobile Phone,3,E wallet,Male,3,Mobile Phone,4,Single,false,15,1,2,3
54599,false,9,Mobile Phone,1,Debit Card,Male,4,Fashion,3,Married,true,13,1,2,1
54600,true,1,Computer,1,Debit Card,Male,4,Fashion,3,Married,false,13,2,2,5
54601,true,1,Computer,2,UPI,Female,3,Fashion,5,Married,true,16,2,2,5
54602,false,16,Computer,1,UPI,Male,4,Mobile Phone,3,Married,false,18,1,3,1
54603,false,10,Computer,3,Credit Card,Male,3,Fashion,1,Single,false,15,9,10,5
54604,true,1,Computer,1,COD,Male,4,Mobile Phone,3,Single,false,17,1,2,3
54605,false,22,Mobile Phone,3,E wallet,Female,3,Laptop & Accessory,1,Married,false,15,7,7,8
54606,false,29,Mobile Phone,3,Debit Card,Female,3,Grocery,4,Single,false,16,2,8,9
54607,false,15,Computer,3,Debit Card,Male,3,Laptop & Accessory,1,Single,false,15,1,2,11
54608,false,9,Mobile Phone,3,E wallet,Male,3,Laptop & Accessory,3,Married,false,12,1,7,10
54609,false,14,Mobile Phone,1,Debit Card,Female,4,Grocery,3,Single,false,16,5,3,14
54610,false,13,Computer,1,Debit Card,Female,3,Mobile Phone,3,Married,false,12,2,2,8
54611,false,5,Mobile Phone,3,Debit Card,Male,4,Laptop & Accessory,1,Single,true,14,2,2,6
54612,false,16,Mobile Phone,1,Credit Card,Male,3,Fashion,5,Married,true,22,6,6,9
54613,false,19,Mobile Phone,3,UPI,Male,4,Laptop & Accessory,4,Married,false,20,4,4,8
54614,true,1,Computer,2,Debit Card,Female,3,Mobile Phone,3,Married,true,12,1,2,1
54615,false,3,Mobile Phone,1,COD,Male,3,Laptop & Accessory,1,Married,false,13,2,2,3
54616,false,7,Mobile Phone,1,Credit Card,Female,4,Grocery,3,Married,false,20,2,2,6
54617,false,5,Mobile Phone,3,Debit Card,Male,3,Fashion,1,Married,false,22,2,3,2
54618,true,1,Computer,3,E wallet,Male,4,Mobile Phone,4,Single,true,15,2,2,1
54619,false,14,Computer,3,UPI,Male,3,Fashion,5,Married,false,16,1,3,2
54620,false,15,Computer,1,UPI,Female,4,Laptop & Accessory,3,Single,true,18,1,2,8
54621,false,1,Mobile Phone,3,Credit Card,Male,3,Laptop & Accessory,3,Married,false,13,1,2,1
54622,false,9,Mobile Phone,3,Credit Card,Female,4,Laptop & Accessory,3,Single,false,17,2,2,4
54623,false,8,Mobile Phone,3,Debit Card,Male,4,Laptop & Accessory,1,Single,false,13,1,6,8
54624,true,1,Mobile Phone,1,COD,Male,4,Mobile Phone,1,Single,true,19,1,2,1
54625,false,11,Mobile Phone,1,COD,Female,3,Fashion,1,Single,false,18,2,2,3
54626,false,20,Computer,1,Credit Card,Female,3,Fashion,3,Married,false,12,1,2,5
54627,false,15,Mobile Phone,3,Debit Card,Female,4,Grocery,5,Married,false,17,2,12,9
54628,false,11,Computer,3,Credit Card,Male,4,Fashion,4,Married,false,14,2,8,5
54629,false,26,Mobile Phone,1,COD,Male,4,Laptop & Accessory,5,Married,true,13,3,7,10
54630,true,1,Computer,3,UPI,Male,3,Laptop & Accessory,3,Married,false,13,2,2,3
54631,false,1,Computer,3,Credit Card,Male,3,Mobile Phone,1,Married,false,14,2,3,2
54632,false,12,Mobile Phone,1,Credit Card,Female,4,Laptop & Accessory,3,Married,false,20,1,2,5
54633,false,11,Mobile Phone,1,Debit Card,Female,4,Laptop & Accessory,4,Married,false,13,5,5,4
54634,false,23,Mobile Phone,1,Debit Card,Male,3,Others,3,Married,true,16,2,2,10
54635,false,1,Mobile Phone,1,Credit Card,Male,3,Mobile Phone,1,Married,true,12,1,2,5
54636,false,1,Mobile Phone,3,E wallet,Male,4,Laptop & Accessory,4,Married,false,21,1,2,5
54637,false,1,Mobile Phone,1,UPI,Male,4,Mobile Phone,4,Married,false,22,2,2,1
54638,false,24,Computer,2,Credit Card,Male,4,Others,4,Married,false,16,2,11,8
54639,false,1,Mobile Phone,3,Credit Card,Male,3,Mobile Phone,3,Married,false,12,2,2,7
54640,true,1,Computer,1,Debit Card,Female,3,Mobile Phone,3,Married,true,17,1,2,3
54641,true,1,Computer,3,Debit Card,Male,4,Mobile Phone,5,Married,false,19,2,2,1
54642,false,8,Mobile Phone,1,Debit Card,Male,3,Mobile Phone,1,Married,true,14,2,2,4
54643,true,1,Mobile Phone,3,Credit Card,Male,3,Laptop & Accessory,5,Married,false,18,1,2,3
54644,false,9,Mobile Phone,1,UPI,Male,3,Laptop & Accessory,1,Single,false,15,2,2,3
54645,false,5,Mobile Phone,3,Credit Card,Male,4,Laptop & Accessory,1,Married,false,23,6,6,8
54646,false,1,Mobile Phone,1,Credit Card,Female,4,Mobile Phone,3,Married,false,13,1,2,4
54647,false,11,Mobile Phone,3,E wallet,Male,4,Laptop & Accessory,3,Married,true,12,1,2,5
54648,false,1,Mobile Phone,1,Debit Card,Female,3,Mobile Phone,4,Single,false,14,1,2,1
54649,false,16,Mobile Phone,1,Debit Card,Female,3,Laptop & Accessory,1,Married,false,14,1,3,3
54650,false,17,Mobile Phone,1,UPI,Male,3,Grocery,1,Married,true,15,2,2,1
54651,false,12,Mobile Phone,1,Debit Card,Female,3,Mobile Phone,5,Single,false,18,1,2,1
54652,false,17,Computer,1,Credit Card,Male,4,Laptop & Accessory,3,Married,true,14,2,5,8
54653,false,22,Mobile Phone,1,Debit Card,Female,3,Grocery,5,Married,false,12,2,2,3
54654,false,18,Mobile Phone,2,Debit Card,Female,3,Laptop & Accessory,3,Single,false,12,2,2,3
54655,false,8,Mobile Phone,3,COD,Female,3,Mobile Phone,3,Married,true,19,2,2,7
54656,true,1,Mobile Phone,3,E wallet,Male,3,Mobile Phone,5,Married,false,12,2,2,3
54657,false,1,Mobile Phone,3,COD,Male,3,Mobile Phone,3,Single,false,12,1,2,3
54658,false,18,Mobile Phone,1,UPI,Male,3,Others,1,Married,true,16,1,2,2
54659,false,1,Mobile Phone,1,Credit Card,Male,4,Mobile Phone,3,Married,false,21,2,3,3
54660,false,7,Mobile Phone,3,E wallet,Male,3,Laptop & Accessory,3,Married,false,13,1,2,3
54661,false,6,Mobile Phone,1,Debit Card,Female,4,Laptop & Accessory,1,Married,true,13,2,2,6
54662,false,4,Computer,1,Credit Card,Female,4,Mobile Phone,3,Married,false,21,2,2,1
54663,false,27,Mobile Phone,3,Credit Card,Female,3,Laptop & Accessory,5,Single,false,21,5,9,11
54664,false,8,Mobile Phone,1,Debit Card,Male,3,Mobile Phone,1,Married,false,13,2,9,9
54665,true,9,Computer,3,Debit Card,Female,4,Laptop & Accessory,5,Married,false,15,1,2,1
54666,false,1,Mobile Phone,1,Debit Card,Female,4,Mobile Phone,1,Married,true,14,1,2,3
54667,false,11,Mobile Phone,1,UPI,Male,3,Fashion,3,Married,false,16,8,8,5
54668,false,3,Mobile Phone,3,Credit Card,Female,4,Laptop & Accessory,3,Married,false,15,1,2,3
54669,false,9,Mobile Phone,1,Debit Card,Male,3,Laptop & Accessory,1,Single,false,14,1,12,9
54670,false,7,Computer,1,Debit Card,Male,2,Laptop & Accessory,1,Married,false,24,4,5,8
54671,false,28,Mobile Phone,2,Credit Card,Male,3,Fashion,4,Married,false,16,3,3,2
54672,false,10,Mobile Phone,1,Credit Card,Male,3,Laptop & Accessory,4,Married,true,12,1,2,5
54673,false,1,Mobile Phone,1,Credit Card,Male,3,Mobile Phone,1,Single,false,14,2,2,2
54674,true,1,Mobile Phone,1,Credit Card,Male,3,Mobile,3,Single,true,12,2,2,2
54675,true,1,Computer,1,Debit Card,Male,4,Mobile Phone,5,Single,true,12,6,10,8
54676,false,9,Computer,1,Debit Card,Male,3,Mobile Phone,3,Married,false,19,2,2,1
54677,false,1,Mobile Phone,1,Credit Card,Male,3,Mobile Phone,5,Married,false,17,1,2,3
54678,false,1,Mobile Phone,3,Debit Card,Male,3,Laptop & Accessory,4,Married,false,23,2,2,3
54679,false,12,Mobile Phone,3,E wallet,Female,3,Laptop & Accessory,1,Single,false,21,2,2,6
54680,false,3,Computer,1,Debit Card,Male,4,Mobile Phone,1,Married,false,19,1,3,9
54681,false,22,Mobile Phone,3,E wallet,Male,3,Laptop & Accessory,4,Married,false,13,1,3,3
54682,false,1,Computer,3,Credit Card,Female,4,Laptop & Accessory,1,Married,true,21,2,2,5
54683,false,11,Mobile Phone,1,Debit Card,Male,4,Mobile Phone,1,Single,false,18,2,2,1
54684,false,24,Mobile Phone,1,Credit Card,Male,4,Mobile Phone,3,Married,true,12,1,4,9
54685,false,8,Mobile Phone,1,Credit Card,Female,3,Fashion,4,Single,false,15,5,8,5
54686,true,1,Mobile Phone,3,Debit Card,Female,4,Laptop & Accessory,3,Single,false,15,2,3,1
54687,false,13,Mobile Phone,1,COD,Female,4,Laptop & Accessory,3,Single,false,12,2,12,11
54688,false,6,Mobile Phone,3,E wallet,Male,3,Laptop & Accessory,1,Single,false,13,2,2,9
54689,true,14,Computer,3,COD,Male,3,Laptop & Accessory,3,Married,true,15,1,2,4
54690,false,12,Mobile Phone,1,Debit Card,Female,3,Laptop & Accessory,1,Single,false,14,1,2,9
54691,false,1,Mobile Phone,1,Debit Card,Female,4,Fashion,5,Married,false,12,1,2,8
54692,false,6,Mobile Phone,1,Debit Card,Female,3,Fashion,1,Single,false,16,7,3,8
54693,false,21,Mobile Phone,3,E wallet,Male,3,Laptop & Accessory,5,Single,false,13,2,2,8
54694,false,14,Computer,3,Debit Card,Male,3,Fashion,5,Married,true,22,1,2,5
54695,false,27,Mobile Phone,1,Debit Card,Male,3,Grocery,3,Married,false,20,2,2,4
54696,false,15,Mobile Phone,2,UPI,Male,4,Others,1,Married,false,16,4,13,7
54697,false,31,Mobile Phone,3,E wallet,Male,3,Laptop & Accessory,5,Single,false,15,3,3,3
54698,false,1,Computer,1,Debit Card,Male,3,Fashion,5,Married,false,22,1,2,5
54699,false,15,Mobile Phone,2,UPI,Male,3,Others,3,Married,false,16,2,3,11
54700,false,24,Mobile Phone,3,E wallet,Male,3,Mobile Phone,4,Married,false,16,1,3,3
54701,true,1,Mobile Phone,1,Debit Card,Female,4,Mobile Phone,4,Single,true,14,2,4,8
54702,false,10,Computer,1,Debit Card,Female,4,Fashion,5,Married,false,15,1,3,6
54703,false,12,Mobile Phone,1,Debit Card,Female,3,Fashion,3,Single,true,15,1,2,1
54704,false,18,Computer,1,Credit Card,Male,3,Mobile Phone,3,Single,false,15,1,2,5
54705,false,21,Computer,3,Credit Card,Female,3,Grocery,3,Married,true,13,2,12,14
54706,false,4,Mobile Phone,3,E wallet,Male,4,Laptop & Accessory,1,Married,false,24,3,8,8
54707,false,3,Mobile Phone,3,Debit Card,Male,4,Mobile Phone,3,Single,false,12,2,2,1
54708,true,6,Computer,1,Credit Card,Male,3,Mobile Phone,3,Married,true,13,1,3,3
